"","STID","STNM","TIME","TAIR","RELH","PRES","WSPD","SRAD","DATE","MONTH","DAY","YMDL","UTC"
"1","BOIS",12,2021-01-19 00:00:00,2.4,50,879.17,3.6,0,2021-01-19,"01","19",2021-01-19,2021-01-19 06:00:00
"2","BOIS",12,2021-01-19 00:05:00,2.2,51,879.28,2.9,0,2021-01-19,"01","19",2021-01-19,2021-01-19 06:05:00
"3","BOIS",12,2021-01-19 00:10:00,1.8,54,879.41,3.1,0,2021-01-19,"01","19",2021-01-19,2021-01-19 06:10:00
"4","BOIS",12,2021-01-19 00:15:00,1.6,55,879.47,2.5,0,2021-01-19,"01","19",2021-01-19,2021-01-19 06:15:00
"5","BOIS",12,2021-01-19 00:20:00,1.4,57,879.48,2.4,0,2021-01-19,"01","19",2021-01-19,2021-01-19 06:20:00
"6","BOIS",12,2021-01-19 00:25:00,1.3,58,879.39,2.5,0,2021-01-19,"01","19",2021-01-19,2021-01-19 06:25:00
"7","BOIS",12,2021-01-19 00:30:00,1.2,59,879.29,2.5,0,2021-01-19,"01","19",2021-01-19,2021-01-19 06:30:00
"8","BOIS",12,2021-01-19 00:35:00,1,60,879.36,3.2,0,2021-01-19,"01","19",2021-01-19,2021-01-19 06:35:00
"9","BOIS",12,2021-01-19 00:40:00,1.2,59,879.45,3,0,2021-01-19,"01","19",2021-01-19,2021-01-19 06:40:00
"10","BOIS",12,2021-01-19 00:45:00,1.2,59,879.58,2.3,0,2021-01-19,"01","19",2021-01-19,2021-01-19 06:45:00
"11","BOIS",12,2021-01-19 00:50:00,1.2,59,879.67,2.1,0,2021-01-19,"01","19",2021-01-19,2021-01-19 06:50:00
"12","BOIS",12,2021-01-19 00:55:00,1.2,59,879.81,2.5,0,2021-01-19,"01","19",2021-01-19,2021-01-19 06:55:00
"13","BOIS",12,2021-01-19 01:00:00,1.3,58,880.08,3.6,0,2021-01-19,"01","19",2021-01-19,2021-01-19 07:00:00
"14","BOIS",12,2021-01-19 01:05:00,1.4,57,880.21,3.5,0,2021-01-19,"01","19",2021-01-19,2021-01-19 07:05:00
"15","BOIS",12,2021-01-19 01:10:00,1.4,57,880.3,3,0,2021-01-19,"01","19",2021-01-19,2021-01-19 07:10:00
"16","BOIS",12,2021-01-19 01:15:00,1.5,57,880.34,2.6,0,2021-01-19,"01","19",2021-01-19,2021-01-19 07:15:00
"17","BOIS",12,2021-01-19 01:20:00,1.5,57,880.35,3,0,2021-01-19,"01","19",2021-01-19,2021-01-19 07:20:00
"18","BOIS",12,2021-01-19 01:25:00,1.7,56,880.39,3.1,0,2021-01-19,"01","19",2021-01-19,2021-01-19 07:25:00
"19","BOIS",12,2021-01-19 01:30:00,2,54,880.44,4.4,0,2021-01-19,"01","19",2021-01-19,2021-01-19 07:30:00
"20","BOIS",12,2021-01-19 01:35:00,2,53,880.56,3.4,0,2021-01-19,"01","19",2021-01-19,2021-01-19 07:35:00
"21","BOIS",12,2021-01-19 01:40:00,1.8,54,880.62,4.3,0,2021-01-19,"01","19",2021-01-19,2021-01-19 07:40:00
"22","BOIS",12,2021-01-19 01:45:00,1.8,53,880.64,3.8,0,2021-01-19,"01","19",2021-01-19,2021-01-19 07:45:00
"23","BOIS",12,2021-01-19 01:50:00,1.8,52,880.59,3.6,0,2021-01-19,"01","19",2021-01-19,2021-01-19 07:50:00
"24","BOIS",12,2021-01-19 01:55:00,1.6,53,880.51,5.4,0,2021-01-19,"01","19",2021-01-19,2021-01-19 07:55:00
"25","BOIS",12,2021-01-19 02:00:00,1.7,52,880.56,5.6,0,2021-01-19,"01","19",2021-01-19,2021-01-19 08:00:00
"26","BOIS",12,2021-01-19 02:05:00,1.5,53,880.59,4.1,0,2021-01-19,"01","19",2021-01-19,2021-01-19 08:05:00
"27","BOIS",12,2021-01-19 02:10:00,1.2,55,880.75,3.9,0,2021-01-19,"01","19",2021-01-19,2021-01-19 08:10:00
"28","BOIS",12,2021-01-19 02:15:00,1.2,54,880.8,5.8,0,2021-01-19,"01","19",2021-01-19,2021-01-19 08:15:00
"29","BOIS",12,2021-01-19 02:20:00,1.3,52,880.89,7,0,2021-01-19,"01","19",2021-01-19,2021-01-19 08:20:00
"30","BOIS",12,2021-01-19 02:25:00,1.2,52,880.91,7.1,0,2021-01-19,"01","19",2021-01-19,2021-01-19 08:25:00
"31","BOIS",12,2021-01-19 02:30:00,1,51,880.98,8,0,2021-01-19,"01","19",2021-01-19,2021-01-19 08:30:00
"32","BOIS",12,2021-01-19 02:35:00,0.8,51,880.98,7.8,0,2021-01-19,"01","19",2021-01-19,2021-01-19 08:35:00
"33","BOIS",12,2021-01-19 02:40:00,0.6,51,880.9,7.3,0,2021-01-19,"01","19",2021-01-19,2021-01-19 08:40:00
"34","BOIS",12,2021-01-19 02:45:00,0.5,52,880.91,7.1,0,2021-01-19,"01","19",2021-01-19,2021-01-19 08:45:00
"35","BOIS",12,2021-01-19 02:50:00,0.3,52,881.06,6.9,0,2021-01-19,"01","19",2021-01-19,2021-01-19 08:50:00
"36","BOIS",12,2021-01-19 02:55:00,0.2,51,881.23,6.8,0,2021-01-19,"01","19",2021-01-19,2021-01-19 08:55:00
"37","BOIS",12,2021-01-19 03:00:00,0.1,52,881.29,6.5,0,2021-01-19,"01","19",2021-01-19,2021-01-19 09:00:00
"38","BOIS",12,2021-01-19 03:05:00,-0.1,52,881.27,6.3,0,2021-01-19,"01","19",2021-01-19,2021-01-19 09:05:00
"39","BOIS",12,2021-01-19 03:10:00,-0.1,52,881.44,6.4,0,2021-01-19,"01","19",2021-01-19,2021-01-19 09:10:00
"40","BOIS",12,2021-01-19 03:15:00,-0.2,53,881.62,5.4,0,2021-01-19,"01","19",2021-01-19,2021-01-19 09:15:00
"41","BOIS",12,2021-01-19 03:20:00,-0.3,53,881.57,5.6,0,2021-01-19,"01","19",2021-01-19,2021-01-19 09:20:00
"42","BOIS",12,2021-01-19 03:25:00,-0.3,53,881.59,5.8,0,2021-01-19,"01","19",2021-01-19,2021-01-19 09:25:00
"43","BOIS",12,2021-01-19 03:30:00,-0.4,54,881.56,5.3,0,2021-01-19,"01","19",2021-01-19,2021-01-19 09:30:00
"44","BOIS",12,2021-01-19 03:35:00,-0.4,54,881.56,5.3,0,2021-01-19,"01","19",2021-01-19,2021-01-19 09:35:00
"45","BOIS",12,2021-01-19 03:40:00,-0.4,54,881.73,5.4,0,2021-01-19,"01","19",2021-01-19,2021-01-19 09:40:00
"46","BOIS",12,2021-01-19 03:45:00,-0.5,54,881.77,5.3,0,2021-01-19,"01","19",2021-01-19,2021-01-19 09:45:00
"47","BOIS",12,2021-01-19 03:50:00,-0.6,55,881.78,5,0,2021-01-19,"01","19",2021-01-19,2021-01-19 09:50:00
"48","BOIS",12,2021-01-19 03:55:00,-0.6,55,881.64,4.9,0,2021-01-19,"01","19",2021-01-19,2021-01-19 09:55:00
"49","BOIS",12,2021-01-19 04:00:00,-0.6,55,881.49,5.3,0,2021-01-19,"01","19",2021-01-19,2021-01-19 10:00:00
"50","BOIS",12,2021-01-19 04:05:00,-0.7,55,881.46,5.6,0,2021-01-19,"01","19",2021-01-19,2021-01-19 10:05:00
"51","BOIS",12,2021-01-19 04:10:00,-0.7,56,881.64,5.3,0,2021-01-19,"01","19",2021-01-19,2021-01-19 10:10:00
"52","BOIS",12,2021-01-19 04:15:00,-0.8,56,881.8,5.3,0,2021-01-19,"01","19",2021-01-19,2021-01-19 10:15:00
"53","BOIS",12,2021-01-19 04:20:00,-0.8,56,881.9,5.2,0,2021-01-19,"01","19",2021-01-19,2021-01-19 10:20:00
"54","BOIS",12,2021-01-19 04:25:00,-0.8,57,881.94,5.1,0,2021-01-19,"01","19",2021-01-19,2021-01-19 10:25:00
"55","BOIS",12,2021-01-19 04:30:00,-0.9,57,881.92,5.1,0,2021-01-19,"01","19",2021-01-19,2021-01-19 10:30:00
"56","BOIS",12,2021-01-19 04:35:00,-0.9,58,881.9,5.4,0,2021-01-19,"01","19",2021-01-19,2021-01-19 10:35:00
"57","BOIS",12,2021-01-19 04:40:00,-0.9,58,881.82,5.1,0,2021-01-19,"01","19",2021-01-19,2021-01-19 10:40:00
"58","BOIS",12,2021-01-19 04:45:00,-0.9,58,881.84,5.2,0,2021-01-19,"01","19",2021-01-19,2021-01-19 10:45:00
"59","BOIS",12,2021-01-19 04:50:00,-1,59,881.92,4.9,0,2021-01-19,"01","19",2021-01-19,2021-01-19 10:50:00
"60","BOIS",12,2021-01-19 04:55:00,-1.1,60,881.99,4.6,0,2021-01-19,"01","19",2021-01-19,2021-01-19 10:55:00
"61","BOIS",12,2021-01-19 05:00:00,-1.2,60,882.17,4.7,0,2021-01-19,"01","19",2021-01-19,2021-01-19 11:00:00
"62","BOIS",12,2021-01-19 05:05:00,-1.2,61,882.37,4.9,0,2021-01-19,"01","19",2021-01-19,2021-01-19 11:05:00
"63","BOIS",12,2021-01-19 05:10:00,-1.2,61,882.36,4.8,0,2021-01-19,"01","19",2021-01-19,2021-01-19 11:10:00
"64","BOIS",12,2021-01-19 05:15:00,-1.2,62,882.32,5.3,0,2021-01-19,"01","19",2021-01-19,2021-01-19 11:15:00
"65","BOIS",12,2021-01-19 05:20:00,-1.2,63,882.37,5.6,0,2021-01-19,"01","19",2021-01-19,2021-01-19 11:20:00
"66","BOIS",12,2021-01-19 05:25:00,-1.3,63,882.53,5.4,0,2021-01-19,"01","19",2021-01-19,2021-01-19 11:25:00
"67","BOIS",12,2021-01-19 05:30:00,-1.3,64,882.58,5.2,0,2021-01-19,"01","19",2021-01-19,2021-01-19 11:30:00
"68","BOIS",12,2021-01-19 05:35:00,-1.3,65,882.56,5.5,0,2021-01-19,"01","19",2021-01-19,2021-01-19 11:35:00
"69","BOIS",12,2021-01-19 05:40:00,-1.4,65,882.56,5.5,0,2021-01-19,"01","19",2021-01-19,2021-01-19 11:40:00
"70","BOIS",12,2021-01-19 05:45:00,-1.4,65,882.64,5.3,0,2021-01-19,"01","19",2021-01-19,2021-01-19 11:45:00
"71","BOIS",12,2021-01-19 05:50:00,-1.4,66,882.71,5.1,0,2021-01-19,"01","19",2021-01-19,2021-01-19 11:50:00
"72","BOIS",12,2021-01-19 05:55:00,-1.4,66,882.71,5.2,0,2021-01-19,"01","19",2021-01-19,2021-01-19 11:55:00
"73","BOIS",12,2021-01-19 06:00:00,-1.4,66,882.74,5,0,2021-01-19,"01","19",2021-01-19,2021-01-19 12:00:00
"74","BOIS",12,2021-01-19 06:05:00,-1.5,66,882.86,5.6,0,2021-01-19,"01","19",2021-01-19,2021-01-19 12:05:00
"75","BOIS",12,2021-01-19 06:10:00,-1.5,65,882.95,5.5,0,2021-01-19,"01","19",2021-01-19,2021-01-19 12:10:00
"76","BOIS",12,2021-01-19 06:15:00,-1.5,65,882.89,5.6,0,2021-01-19,"01","19",2021-01-19,2021-01-19 12:15:00
"77","BOIS",12,2021-01-19 06:20:00,-1.5,65,882.92,5.5,0,2021-01-19,"01","19",2021-01-19,2021-01-19 12:20:00
"78","BOIS",12,2021-01-19 06:25:00,-1.5,65,883.05,5.5,0,2021-01-19,"01","19",2021-01-19,2021-01-19 12:25:00
"79","BOIS",12,2021-01-19 06:30:00,-1.6,65,883.03,5.6,0,2021-01-19,"01","19",2021-01-19,2021-01-19 12:30:00
"80","BOIS",12,2021-01-19 06:35:00,-1.6,65,883.11,5.4,0,2021-01-19,"01","19",2021-01-19,2021-01-19 12:35:00
"81","BOIS",12,2021-01-19 06:40:00,-1.7,65,883.23,5.1,0,2021-01-19,"01","19",2021-01-19,2021-01-19 12:40:00
"82","BOIS",12,2021-01-19 06:45:00,-1.7,64,883.3,6.1,0,2021-01-19,"01","19",2021-01-19,2021-01-19 12:45:00
"83","BOIS",12,2021-01-19 06:50:00,-1.7,63,883.34,6.4,0,2021-01-19,"01","19",2021-01-19,2021-01-19 12:50:00
"84","BOIS",12,2021-01-19 06:55:00,-1.8,63,883.45,6.1,0,2021-01-19,"01","19",2021-01-19,2021-01-19 12:55:00
"85","BOIS",12,2021-01-19 07:00:00,-1.8,64,883.61,5.3,0,2021-01-19,"01","19",2021-01-19,2021-01-19 13:00:00
"86","BOIS",12,2021-01-19 07:05:00,-1.8,63,883.59,6.4,0,2021-01-19,"01","19",2021-01-19,2021-01-19 13:05:00
"87","BOIS",12,2021-01-19 07:10:00,-1.8,63,883.61,5.9,0,2021-01-19,"01","19",2021-01-19,2021-01-19 13:10:00
"88","BOIS",12,2021-01-19 07:15:00,-1.9,64,883.67,5.8,0,2021-01-19,"01","19",2021-01-19,2021-01-19 13:15:00
"89","BOIS",12,2021-01-19 07:20:00,-1.9,64,883.6,6,0,2021-01-19,"01","19",2021-01-19,2021-01-19 13:20:00
"90","BOIS",12,2021-01-19 07:25:00,-2,64,883.71,6,0,2021-01-19,"01","19",2021-01-19,2021-01-19 13:25:00
"91","BOIS",12,2021-01-19 07:30:00,-2,64,883.64,6.2,0,2021-01-19,"01","19",2021-01-19,2021-01-19 13:30:00
"92","BOIS",12,2021-01-19 07:35:00,-2.1,65,883.65,5.6,0,2021-01-19,"01","19",2021-01-19,2021-01-19 13:35:00
"93","BOIS",12,2021-01-19 07:40:00,-2.1,65,883.74,6.1,0,2021-01-19,"01","19",2021-01-19,2021-01-19 13:40:00
"94","BOIS",12,2021-01-19 07:45:00,-2.1,65,883.81,5.5,0,2021-01-19,"01","19",2021-01-19,2021-01-19 13:45:00
"95","BOIS",12,2021-01-19 07:50:00,-2.2,65,883.95,5.5,1,2021-01-19,"01","19",2021-01-19,2021-01-19 13:50:00
"96","BOIS",12,2021-01-19 07:55:00,-2.2,66,884.08,5.6,1,2021-01-19,"01","19",2021-01-19,2021-01-19 13:55:00
"97","BOIS",12,2021-01-19 08:00:00,-2.2,66,884.15,5.5,1,2021-01-19,"01","19",2021-01-19,2021-01-19 14:00:00
"98","BOIS",12,2021-01-19 08:05:00,-2.2,66,884.15,5.5,2,2021-01-19,"01","19",2021-01-19,2021-01-19 14:05:00
"99","BOIS",12,2021-01-19 08:10:00,-2.2,66,884.11,6.2,2,2021-01-19,"01","19",2021-01-19,2021-01-19 14:10:00
"100","BOIS",12,2021-01-19 08:15:00,-2.3,66,884.29,5.5,4,2021-01-19,"01","19",2021-01-19,2021-01-19 14:15:00
"101","BOIS",12,2021-01-19 08:20:00,-2.3,66,884.49,5.7,6,2021-01-19,"01","19",2021-01-19,2021-01-19 14:20:00
"102","BOIS",12,2021-01-19 08:25:00,-2.2,66,884.76,5.8,10,2021-01-19,"01","19",2021-01-19,2021-01-19 14:25:00
"103","BOIS",12,2021-01-19 08:30:00,-2.2,66,884.88,5.9,14,2021-01-19,"01","19",2021-01-19,2021-01-19 14:30:00
"104","BOIS",12,2021-01-19 08:35:00,-2.1,65,884.98,6.6,15,2021-01-19,"01","19",2021-01-19,2021-01-19 14:35:00
"105","BOIS",12,2021-01-19 08:40:00,-2.1,64,885.12,6.1,17,2021-01-19,"01","19",2021-01-19,2021-01-19 14:40:00
"106","BOIS",12,2021-01-19 08:45:00,-2,64,885.22,6.2,18,2021-01-19,"01","19",2021-01-19,2021-01-19 14:45:00
"107","BOIS",12,2021-01-19 08:50:00,-2,64,885.26,6.8,22,2021-01-19,"01","19",2021-01-19,2021-01-19 14:50:00
"108","BOIS",12,2021-01-19 08:55:00,-2,64,885.27,6.5,28,2021-01-19,"01","19",2021-01-19,2021-01-19 14:55:00
"109","BOIS",12,2021-01-19 09:00:00,-2,63,885.35,6.3,38,2021-01-19,"01","19",2021-01-19,2021-01-19 15:00:00
"110","BOIS",12,2021-01-19 09:05:00,-1.9,63,885.46,6.3,51,2021-01-19,"01","19",2021-01-19,2021-01-19 15:05:00
"111","BOIS",12,2021-01-19 09:10:00,-1.8,62,885.56,5.8,64,2021-01-19,"01","19",2021-01-19,2021-01-19 15:10:00
"112","BOIS",12,2021-01-19 09:15:00,-1.7,61,885.57,6,76,2021-01-19,"01","19",2021-01-19,2021-01-19 15:15:00
"113","BOIS",12,2021-01-19 09:20:00,-1.6,61,885.71,6.3,69,2021-01-19,"01","19",2021-01-19,2021-01-19 15:20:00
"114","BOIS",12,2021-01-19 09:25:00,-1.6,61,885.86,6.2,73,2021-01-19,"01","19",2021-01-19,2021-01-19 15:25:00
"115","BOIS",12,2021-01-19 09:30:00,-1.5,60,885.93,6.2,72,2021-01-19,"01","19",2021-01-19,2021-01-19 15:30:00
"116","BOIS",12,2021-01-19 09:35:00,-1.5,59,886.02,6.4,64,2021-01-19,"01","19",2021-01-19,2021-01-19 15:35:00
"117","BOIS",12,2021-01-19 09:40:00,-1.3,59,886.16,5.8,70,2021-01-19,"01","19",2021-01-19,2021-01-19 15:40:00
"118","BOIS",12,2021-01-19 09:45:00,-1.3,58,886.28,6.6,74,2021-01-19,"01","19",2021-01-19,2021-01-19 15:45:00
"119","BOIS",12,2021-01-19 09:50:00,-1.3,57,886.36,6.5,96,2021-01-19,"01","19",2021-01-19,2021-01-19 15:50:00
"120","BOIS",12,2021-01-19 09:55:00,-1.1,57,886.43,5.4,112,2021-01-19,"01","19",2021-01-19,2021-01-19 15:55:00
"121","BOIS",12,2021-01-19 10:00:00,-1,56,886.47,5.5,116,2021-01-19,"01","19",2021-01-19,2021-01-19 16:00:00
"122","BOIS",12,2021-01-19 10:05:00,-1.1,56,886.5,5.4,101,2021-01-19,"01","19",2021-01-19,2021-01-19 16:05:00
"123","BOIS",12,2021-01-19 10:10:00,-1,56,886.47,5.1,103,2021-01-19,"01","19",2021-01-19,2021-01-19 16:10:00
"124","BOIS",12,2021-01-19 10:15:00,-0.9,55,886.58,5.7,126,2021-01-19,"01","19",2021-01-19,2021-01-19 16:15:00
"125","BOIS",12,2021-01-19 10:20:00,-1,55,886.71,5.6,131,2021-01-19,"01","19",2021-01-19,2021-01-19 16:20:00
"126","BOIS",12,2021-01-19 10:25:00,-0.9,55,886.83,6.1,142,2021-01-19,"01","19",2021-01-19,2021-01-19 16:25:00
"127","BOIS",12,2021-01-19 10:30:00,-0.8,55,886.94,5.9,159,2021-01-19,"01","19",2021-01-19,2021-01-19 16:30:00
"128","BOIS",12,2021-01-19 10:35:00,-0.7,54,887.06,6,171,2021-01-19,"01","19",2021-01-19,2021-01-19 16:35:00
"129","BOIS",12,2021-01-19 10:40:00,-0.5,54,887.21,5.8,193,2021-01-19,"01","19",2021-01-19,2021-01-19 16:40:00
"130","BOIS",12,2021-01-19 10:45:00,-0.4,53,887.34,6,184,2021-01-19,"01","19",2021-01-19,2021-01-19 16:45:00
"131","BOIS",12,2021-01-19 10:50:00,-0.6,53,887.49,6.4,154,2021-01-19,"01","19",2021-01-19,2021-01-19 16:50:00
"132","BOIS",12,2021-01-19 10:55:00,-0.4,53,887.57,5.8,158,2021-01-19,"01","19",2021-01-19,2021-01-19 16:55:00
"133","BOIS",12,2021-01-19 11:00:00,-0.4,52,887.62,6.6,179,2021-01-19,"01","19",2021-01-19,2021-01-19 17:00:00
"134","BOIS",12,2021-01-19 11:05:00,-0.1,51,887.62,6.2,196,2021-01-19,"01","19",2021-01-19,2021-01-19 17:05:00
"135","BOIS",12,2021-01-19 11:10:00,0,50,887.6,6.2,208,2021-01-19,"01","19",2021-01-19,2021-01-19 17:10:00
"136","BOIS",12,2021-01-19 11:15:00,0.1,50,887.56,6.2,221,2021-01-19,"01","19",2021-01-19,2021-01-19 17:15:00
"137","BOIS",12,2021-01-19 11:20:00,0.1,50,887.6,6,211,2021-01-19,"01","19",2021-01-19,2021-01-19 17:20:00
"138","BOIS",12,2021-01-19 11:25:00,0.1,49,887.56,6.3,212,2021-01-19,"01","19",2021-01-19,2021-01-19 17:25:00
"139","BOIS",12,2021-01-19 11:30:00,0.3,49,887.44,5.3,228,2021-01-19,"01","19",2021-01-19,2021-01-19 17:30:00
"140","BOIS",12,2021-01-19 11:35:00,0.3,48,887.35,5.7,231,2021-01-19,"01","19",2021-01-19,2021-01-19 17:35:00
"141","BOIS",12,2021-01-19 11:40:00,0.6,47,887.36,5.9,262,2021-01-19,"01","19",2021-01-19,2021-01-19 17:40:00
"142","BOIS",12,2021-01-19 11:45:00,0.8,46,887.3,5.8,275,2021-01-19,"01","19",2021-01-19,2021-01-19 17:45:00
"143","BOIS",12,2021-01-19 11:50:00,0.8,46,887.24,5.4,305,2021-01-19,"01","19",2021-01-19,2021-01-19 17:50:00
"144","BOIS",12,2021-01-19 11:55:00,1,46,887.12,5.1,339,2021-01-19,"01","19",2021-01-19,2021-01-19 17:55:00
"145","BOIS",12,2021-01-19 12:00:00,1.1,45,886.97,4.3,387,2021-01-19,"01","19",2021-01-19,2021-01-19 18:00:00
"146","BOIS",12,2021-01-19 12:05:00,1.5,42,886.9,5.5,440,2021-01-19,"01","19",2021-01-19,2021-01-19 18:05:00
"147","BOIS",12,2021-01-19 12:10:00,1.6,43,886.8,4.3,468,2021-01-19,"01","19",2021-01-19,2021-01-19 18:10:00
"148","BOIS",12,2021-01-19 12:15:00,2.1,40,886.79,5.6,512,2021-01-19,"01","19",2021-01-19,2021-01-19 18:15:00
"149","BOIS",12,2021-01-19 12:20:00,2.2,37,886.78,6,537,2021-01-19,"01","19",2021-01-19,2021-01-19 18:20:00
"150","BOIS",12,2021-01-19 12:25:00,2.3,37,886.77,4.9,536,2021-01-19,"01","19",2021-01-19,2021-01-19 18:25:00
"151","BOIS",12,2021-01-19 12:30:00,2.2,36,886.68,4.1,517,2021-01-19,"01","19",2021-01-19,2021-01-19 18:30:00
"152","BOIS",12,2021-01-19 12:35:00,2.4,37,886.53,4.1,543,2021-01-19,"01","19",2021-01-19,2021-01-19 18:35:00
"153","BOIS",12,2021-01-19 12:40:00,2.6,36,886.47,4.7,573,2021-01-19,"01","19",2021-01-19,2021-01-19 18:40:00
"154","BOIS",12,2021-01-19 12:45:00,2.7,36,886.45,4.2,615,2021-01-19,"01","19",2021-01-19,2021-01-19 18:45:00
"155","BOIS",12,2021-01-19 12:50:00,2.9,34,886.39,4.7,611,2021-01-19,"01","19",2021-01-19,2021-01-19 18:50:00
"156","BOIS",12,2021-01-19 12:55:00,3.1,34,886.19,4,639,2021-01-19,"01","19",2021-01-19,2021-01-19 18:55:00
"157","BOIS",12,2021-01-19 13:00:00,3,33,886.16,4.1,601,2021-01-19,"01","19",2021-01-19,2021-01-19 19:00:00
"158","BOIS",12,2021-01-19 13:05:00,3,33,886.19,4.6,530,2021-01-19,"01","19",2021-01-19,2021-01-19 19:05:00
"159","BOIS",12,2021-01-19 13:10:00,3.1,34,886.1,4.5,540,2021-01-19,"01","19",2021-01-19,2021-01-19 19:10:00
"160","BOIS",12,2021-01-19 13:15:00,3.3,34,886.02,4.3,618,2021-01-19,"01","19",2021-01-19,2021-01-19 19:15:00
"161","BOIS",12,2021-01-19 13:20:00,3.5,34,885.88,4.8,430,2021-01-19,"01","19",2021-01-19,2021-01-19 19:20:00
"162","BOIS",12,2021-01-19 13:25:00,2.6,35,885.73,4.8,251,2021-01-19,"01","19",2021-01-19,2021-01-19 19:25:00
"163","BOIS",12,2021-01-19 13:30:00,2.8,35,885.55,4.6,373,2021-01-19,"01","19",2021-01-19,2021-01-19 19:30:00
"164","BOIS",12,2021-01-19 13:35:00,3.5,35,885.27,4,563,2021-01-19,"01","19",2021-01-19,2021-01-19 19:35:00
"165","BOIS",12,2021-01-19 13:40:00,3.8,33,885.24,5.2,582,2021-01-19,"01","19",2021-01-19,2021-01-19 19:40:00
"166","BOIS",12,2021-01-19 13:45:00,3.6,33,885.21,4.4,585,2021-01-19,"01","19",2021-01-19,2021-01-19 19:45:00
"167","BOIS",12,2021-01-19 13:50:00,3.5,33,885.15,4,579,2021-01-19,"01","19",2021-01-19,2021-01-19 19:50:00
"168","BOIS",12,2021-01-19 13:55:00,4.2,33,885.02,4.8,593,2021-01-19,"01","19",2021-01-19,2021-01-19 19:55:00
"169","BOIS",12,2021-01-19 14:00:00,4.2,32,884.91,4.8,590,2021-01-19,"01","19",2021-01-19,2021-01-19 20:00:00
"170","BOIS",12,2021-01-19 14:05:00,4.5,32,884.89,4.8,554,2021-01-19,"01","19",2021-01-19,2021-01-19 20:05:00
"171","BOIS",12,2021-01-19 14:10:00,4.3,31,884.86,4.5,572,2021-01-19,"01","19",2021-01-19,2021-01-19 20:10:00
"172","BOIS",12,2021-01-19 14:15:00,4.3,32,884.89,4.1,558,2021-01-19,"01","19",2021-01-19,2021-01-19 20:15:00
"173","BOIS",12,2021-01-19 14:20:00,4.5,32,884.88,5.1,549,2021-01-19,"01","19",2021-01-19,2021-01-19 20:20:00
"174","BOIS",12,2021-01-19 14:25:00,4.4,32,884.84,3.4,546,2021-01-19,"01","19",2021-01-19,2021-01-19 20:25:00
"175","BOIS",12,2021-01-19 14:30:00,4.7,31,885,4.4,543,2021-01-19,"01","19",2021-01-19,2021-01-19 20:30:00
"176","BOIS",12,2021-01-19 14:35:00,4.6,31,884.89,3.5,526,2021-01-19,"01","19",2021-01-19,2021-01-19 20:35:00
"177","BOIS",12,2021-01-19 14:40:00,4.8,31,884.9,3.5,496,2021-01-19,"01","19",2021-01-19,2021-01-19 20:40:00
"178","BOIS",12,2021-01-19 14:45:00,4.6,31,884.93,2.8,513,2021-01-19,"01","19",2021-01-19,2021-01-19 20:45:00
"179","BOIS",12,2021-01-19 14:50:00,4.8,32,884.93,2.6,505,2021-01-19,"01","19",2021-01-19,2021-01-19 20:50:00
"180","BOIS",12,2021-01-19 14:55:00,4.6,32,884.92,2.7,479,2021-01-19,"01","19",2021-01-19,2021-01-19 20:55:00
"181","BOIS",12,2021-01-19 15:00:00,5,32,884.92,3.7,486,2021-01-19,"01","19",2021-01-19,2021-01-19 21:00:00
"182","BOIS",12,2021-01-19 15:05:00,4.8,32,884.75,2.4,483,2021-01-19,"01","19",2021-01-19,2021-01-19 21:05:00
"183","BOIS",12,2021-01-19 15:10:00,4.8,32,884.66,1.5,481,2021-01-19,"01","19",2021-01-19,2021-01-19 21:10:00
"184","BOIS",12,2021-01-19 15:15:00,5,31,884.56,2,463,2021-01-19,"01","19",2021-01-19,2021-01-19 21:15:00
"185","BOIS",12,2021-01-19 15:20:00,5,32,884.59,2.7,456,2021-01-19,"01","19",2021-01-19,2021-01-19 21:20:00
"186","BOIS",12,2021-01-19 15:25:00,4.9,32,884.55,2.9,451,2021-01-19,"01","19",2021-01-19,2021-01-19 21:25:00
"187","BOIS",12,2021-01-19 15:30:00,5,31,884.55,1.9,445,2021-01-19,"01","19",2021-01-19,2021-01-19 21:30:00
"188","BOIS",12,2021-01-19 15:35:00,4.8,31,884.46,1.4,357,2021-01-19,"01","19",2021-01-19,2021-01-19 21:35:00
"189","BOIS",12,2021-01-19 15:40:00,4.9,31,884.33,1.8,349,2021-01-19,"01","19",2021-01-19,2021-01-19 21:40:00
"190","BOIS",12,2021-01-19 15:45:00,5.3,31,884.37,2.5,461,2021-01-19,"01","19",2021-01-19,2021-01-19 21:45:00
"191","BOIS",12,2021-01-19 15:50:00,5.5,31,884.35,1.8,486,2021-01-19,"01","19",2021-01-19,2021-01-19 21:50:00
"192","BOIS",12,2021-01-19 15:55:00,5.5,30,884.33,1.4,477,2021-01-19,"01","19",2021-01-19,2021-01-19 21:55:00
"193","BOIS",12,2021-01-19 16:00:00,5.3,30,884.28,2.1,383,2021-01-19,"01","19",2021-01-19,2021-01-19 22:00:00
"194","BOIS",12,2021-01-19 16:05:00,4.9,30,884.21,1,325,2021-01-19,"01","19",2021-01-19,2021-01-19 22:05:00
"195","BOIS",12,2021-01-19 16:10:00,5.1,29,884.23,0.4,341,2021-01-19,"01","19",2021-01-19,2021-01-19 22:10:00
"196","BOIS",12,2021-01-19 16:15:00,5.4,29,884.21,0.5,313,2021-01-19,"01","19",2021-01-19,2021-01-19 22:15:00
